"STUDYID","DOMAIN","USUBJID","MISEQ","MIGRPID","MIREFID","MISPID","MITESTCD","MITEST","MIBODSYS","MIORRES","MISTRESC","MIRESCAT","MISTAT","MIREASND","MINAM","MISPEC","MIANTREG","MISPCCND","MISPCUFL","MIMETHOD","MILAT","MIDIR","MIEVAL","MISEV","MIDTHREL","MIDTC","MIDY"
"GLP003","MI","107001629",2362,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2363,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2364,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2365,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2366,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2367,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ADIPOSE TISSUE, BROWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2368,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2369,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2370,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2371,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, DIAPHRAGM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2372,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2373,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2374,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2375,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2376,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2377,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2378,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2379,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2380,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2381,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2382,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2383,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2384,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2385,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2386,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2387,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2388,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2389,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2390,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2391,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2392,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2393,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN/SUBCUTIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2394,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2395,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2396,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2397,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,NA,NA,NA,"NOT DONE","Organ/tissue was not examined",NA,"SYSTEMIC NEOPLASMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2398,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"THYMUS:Necrosis: lymphoid: single cell, grade 3","Necrosis",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,"MODERATE",NA,"2007-06-21",8
"GLP003","MI","107001629",2399,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2400,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2401,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"TRACHEA:Inflammation: acute, adventitia, grade 1","Inflammation",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,NA,"MINIMAL",NA,"2007-06-21",8
"GLP003","MI","107001629",2402,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2403,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2404,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001629",2405,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,NA,NA,NA,"NOT DONE","Organ/tissue was not examined",NA,"BONE MARROW SMEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","MI","107001511",2407,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ADIPOSE TISSUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2408,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2409,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2410,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2411,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2412,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2413,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2414,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2415,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ADIPOSE TISSUE, BROWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2416,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2417,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2418,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2419,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, DIAPHRAGM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2420,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2421,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2422,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2423,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2424,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2425,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2426,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2427,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"KIDNEYS:Mineralization, multifocal, bilateral, grade 1","Mineralization",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"BILATERAL",NA,NA,"MINIMAL",NA,"2007-07-12",29
"GLP003","MI","107001511",2428,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"LIVER:Infiltration: mononuclear cell, multifocal, grade 1","Infiltration",NA,NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,"MINIMAL",NA,"2007-07-12",29
"GLP003","MI","107001511",2429,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2430,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2431,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2432,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2433,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2434,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2435,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2436,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2437,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2438,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2439,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2440,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2441,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN/SUBCUTIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2442,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2443,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2444,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2445,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,NA,NA,NA,"NOT DONE","Organ/tissue was not examined",NA,"SYSTEMIC NEOPLASMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2446,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2447,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2448,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2449,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2450,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2451,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2452,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001511",2453,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,NA,NA,NA,"NOT DONE","Organ/tissue was not examined",NA,"BONE MARROW SMEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","MI","107001620",2455,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ADIPOSE TISSUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2456,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2457,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2458,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2459,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2460,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, FEMUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2461,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2462,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2463,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ADIPOSE TISSUE, BROWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2464,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2465,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2466,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2467,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, DIAPHRAGM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2468,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2469,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"ESOPHAGUS:Degeneration: smooth muscle cell, focal, grade 1","Degeneration",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,NA,"MINIMAL",NA,"2007-07-13",30
"GLP003","MI","107001620",2470,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2471,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2472,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2473,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2474,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","MI","107001620",2475,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"KIDNEYS:Mineralization, multifocal, bilateral, grade 2","Mineralization",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"BILATERAL",NA,NA,"MILD",NA,"2007-07-13",30
"GLP003","MI","107001620",2476,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"KIDNEYS:Nephropathy: progressive murine, focal, unilateral, grade 1","Nephropathy",NA,NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"BILATERAL",NA,NA,"MINIMAL",NA,"2007-07-13",30
