"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"PDS2014","OM","PDS2014-0101",505,"WEIGHT","Weight","0.1411","g","0.1411",0.1411,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:47:46",30
"PDS2014","OM","PDS2014-0101",506,"WEIGHT","Weight","0.0174","g","0.0174",0.0174,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0101",507,"WEIGHT","Weight","0.0298","g","0.0298",0.0298,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0101",508,"WEIGHT","Weight","0.1014","g","0.1014",0.1014,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:47:10",30
"PDS2014","OM","PDS2014-0101",509,"WEIGHT","Weight","0.6042","g","0.6042",0.6042,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:42:53",30
"PDS2014","OM","PDS2014-0101",510,"WEIGHT","Weight","0.4861","g","0.4861",0.4861,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:49:23",30
"PDS2014","OM","PDS2014-0102",511,"WEIGHT","Weight","1.9764","g","1.9764",1.9764,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:19:58",30
"PDS2014","OM","PDS2014-0102",512,"WEIGHT","Weight","0.8957","g","0.8957",0.8957,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:21:00",30
"PDS2014","OM","PDS2014-0102",513,"WEIGHT","Weight","6.546","g","6.546",6.546,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:16:27",30
"PDS2014","OM","PDS2014-0102",514,"WEIGHT","Weight","2.0256","g","2.0256",2.0256,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:18:51",30
"PDS2014","OM","PDS2014-0102",515,"WEIGHT","Weight","0.1609","g","0.1609",0.1609,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:19:19",30
"PDS2014","OM","PDS2014-0102",516,"WEIGHT","Weight","0.0193","g","0.0193",0.0193,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0102",517,"WEIGHT","Weight","0.0263","g","0.0263",0.0263,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0102",518,"WEIGHT","Weight","0.0815","g","0.0815",0.0815,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:18:28",30
"PDS2014","OM","PDS2014-0102",519,"WEIGHT","Weight","0.562","g","0.562",0.562,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:15:26",30
"PDS2014","OM","PDS2014-0102",520,"WEIGHT","Weight","0.3549","g","0.3549",0.3549,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:20:51",30
"PDS2014","OM","PDS2014-0103",521,"WEIGHT","Weight","1.926","g","1.926",1.926,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:00:49",30
"PDS2014","OM","PDS2014-0103",522,"WEIGHT","Weight","0.8756","g","0.8756",0.8756,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:02:27",30
"PDS2014","OM","PDS2014-0103",523,"WEIGHT","Weight","6.4262","g","6.4262",6.4262,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:53:56",30
"PDS2014","OM","PDS2014-0103",524,"WEIGHT","Weight","1.7501","g","1.7501",1.7501,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:57:59",30
"PDS2014","OM","PDS2014-0103",525,"WEIGHT","Weight","0.1151","g","0.1151",0.1151,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:00:05",30
"PDS2014","OM","PDS2014-0103",526,"WEIGHT","Weight","0.0179","g","0.0179",0.0179,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0103",527,"WEIGHT","Weight","0.0255","g","0.0255",0.0255,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0103",528,"WEIGHT","Weight","0.0817","g","0.0817",0.0817,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:57:22",30
"PDS2014","OM","PDS2014-0103",529,"WEIGHT","Weight","0.4655","g","0.4655",0.4655,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:52:01",30
"PDS2014","OM","PDS2014-0103",530,"WEIGHT","Weight","0.3954","g","0.3954",0.3954,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:02:15",30
"PDS2014","OM","PDS2014-0104",531,"WEIGHT","Weight","2.0487","g","2.0487",2.0487,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:14:38",30
"PDS2014","OM","PDS2014-0104",532,"WEIGHT","Weight","0.9264","g","0.9264",0.9264,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:16:04",30
"PDS2014","OM","PDS2014-0104",533,"WEIGHT","Weight","6.0886","g","6.0886",6.0886,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:09:39",30
"PDS2014","OM","PDS2014-0104",534,"WEIGHT","Weight","1.659","g","1.659",1.659,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:12:13",30
"PDS2014","OM","PDS2014-0104",535,"WEIGHT","Weight","0.1335","g","0.1335",0.1335,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:12:29",30
"PDS2014","OM","PDS2014-0104",536,"WEIGHT","Weight","0.0196","g","0.0196",0.0196,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0104",537,"WEIGHT","Weight","0.0182","g","0.0182",0.0182,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0104",538,"WEIGHT","Weight","0.083","g","0.083",0.083,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:11:46",30
"PDS2014","OM","PDS2014-0104",539,"WEIGHT","Weight","0.5442","g","0.5442",0.5442,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:11:27",30
"PDS2014","OM","PDS2014-0104",540,"WEIGHT","Weight","0.4093","g","0.4093",0.4093,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:15:43",30
"PDS2014","OM","PDS2014-0105",541,"WEIGHT","Weight","1.6944","g","1.6944",1.6944,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:57:47",30
"PDS2014","OM","PDS2014-0105",542,"WEIGHT","Weight","0.7863","g","0.7863",0.7863,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:58:56",30
"PDS2014","OM","PDS2014-0105",543,"WEIGHT","Weight","6.3907","g","6.3907",6.3907,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:54:04",30
"PDS2014","OM","PDS2014-0105",544,"WEIGHT","Weight","1.7588","g","1.7588",1.7588,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:57:03",30
"PDS2014","OM","PDS2014-0105",545,"WEIGHT","Weight","0.1181","g","0.1181",0.1181,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:57:33",30
"PDS2014","OM","PDS2014-0105",546,"WEIGHT","Weight","0.017","g","0.017",0.017,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0105",547,"WEIGHT","Weight","0.0209","g","0.0209",0.0209,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0105",548,"WEIGHT","Weight","0.0754","g","0.0754",0.0754,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:56:38",30
"PDS2014","OM","PDS2014-0105",549,"WEIGHT","Weight","0.6766","g","0.6766",0.6766,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:53:38",30
"PDS2014","OM","PDS2014-0105",550,"WEIGHT","Weight","0.4388","g","0.4388",0.4388,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:58:46",30
"PDS2014","OM","PDS2014-0106",551,"WEIGHT","Weight","2.0369","g","2.0369",2.0369,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:20:58",31
"PDS2014","OM","PDS2014-0106",552,"WEIGHT","Weight","0.922","g","0.922",0.922,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:21:27",31
"PDS2014","OM","PDS2014-0106",553,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","weight out of range, no confirmation, weight deleted by programm, liver could not be weighed again because it was already processed","LIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0106",554,"WEIGHT","Weight","1.8519","g","1.8519",1.8519,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:20:28",31
"PDS2014","OM","PDS2014-0106",555,"WEIGHT","Weight","0.1468","g","0.1468",0.1468,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:19:30",31
"PDS2014","OM","PDS2014-0106",556,"WEIGHT","Weight","0.0195","g","0.0195",0.0195,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0106",557,"WEIGHT","Weight","0.0193","g","0.0193",0.0193,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0106",558,"WEIGHT","Weight","0.068","g","0.068",0.068,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:39",31
"PDS2014","OM","PDS2014-0106",559,"WEIGHT","Weight","0.527","g","0.527",0.527,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:28",31
"PDS2014","OM","PDS2014-0106",560,"WEIGHT","Weight","0.4547","g","0.4547",0.4547,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:21:14",31
"PDS2014","OM","PDS2014-0107",561,"WEIGHT","Weight","1.8884","g","1.8884",1.8884,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:09",31
"PDS2014","OM","PDS2014-0107",562,"WEIGHT","Weight","0.9954","g","0.9954",0.9954,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:30:09",31
"PDS2014","OM","PDS2014-0107",563,"WEIGHT","Weight","7.6997","g","7.6997",7.6997,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:23:18",31
"PDS2014","OM","PDS2014-0107",564,"WEIGHT","Weight","2.1188","g","2.1188",2.1188,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:27:46",31
"PDS2014","OM","PDS2014-0107",565,"WEIGHT","Weight","0.148","g","0.148",0.148,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:28:33",31
"PDS2014","OM","PDS2014-0107",566,"WEIGHT","Weight","0.0185","g","0.0185",0.0185,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0107",567,"WEIGHT","Weight","0.0173","g","0.0173",0.0173,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0107",568,"WEIGHT","Weight","0.079","g","0.079",0.079,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:25:47",31
"PDS2014","OM","PDS2014-0107",569,"WEIGHT","Weight","0.6164","g","0.6164",0.6164,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:24:21",31
"PDS2014","OM","PDS2014-0107",570,"WEIGHT","Weight","0.7335","g","0.7335",0.7335,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:47",31
"PDS2014","OM","PDS2014-0108",571,"WEIGHT","Weight","2.1205","g","2.1205",2.1205,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:16:37",31
"PDS2014","OM","PDS2014-0108",572,"WEIGHT","Weight","1.0033","g","1.0033",1.0033,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:51",31
"PDS2014","OM","PDS2014-0108",573,"WEIGHT","Weight","6.3912","g","6.3912",6.3912,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:12:14",31
"PDS2014","OM","PDS2014-0108",574,"WEIGHT","Weight","1.8182","g","1.8182",1.8182,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:44",31
"PDS2014","OM","PDS2014-0108",575,"WEIGHT","Weight","0.0998","g","0.0998",0.0998,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:15:08",31
"PDS2014","OM","PDS2014-0108",576,"WEIGHT","Weight","0.0141","g","0.0141",0.0141,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0108",577,"WEIGHT","Weight","0.0153","g","0.0153",0.0153,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0108",578,"WEIGHT","Weight","0.0911","g","0.0911",0.0911,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:26",31
"PDS2014","OM","PDS2014-0108",579,"WEIGHT","Weight","0.6764","g","0.6764",0.6764,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:13:26",31
"PDS2014","OM","PDS2014-0108",580,"WEIGHT","Weight","0.5545","g","0.5545",0.5545,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:34",31
"PDS2014","OM","PDS2014-0109",581,"WEIGHT","Weight","2.0737","g","2.0737",2.0737,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:28:57",31
"PDS2014","OM","PDS2014-0109",582,"WEIGHT","Weight","0.9636","g","0.9636",0.9636,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:46",31
"PDS2014","OM","PDS2014-0109",583,"WEIGHT","Weight","6.1568","g","6.1568",6.1568,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:24:09",31
"PDS2014","OM","PDS2014-0109",584,"WEIGHT","Weight","1.8311","g","1.8311",1.8311,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:26:33",31
"PDS2014","OM","PDS2014-0109",585,"WEIGHT","Weight","0.1239","g","0.1239",0.1239,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:27:19",31
"PDS2014","OM","PDS2014-0109",586,"WEIGHT","Weight","0.0243","g","0.0243",0.0243,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0109",587,"WEIGHT","Weight","0.016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0109",588,"WEIGHT","Weight","0.0768","g","0.0768",0.0768,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:26:02",31
"PDS2014","OM","PDS2014-0109",589,"WEIGHT","Weight","0.5528","g","0.5528",0.5528,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:25:33",31
"PDS2014","OM","PDS2014-0109",590,"WEIGHT","Weight","0.7279","g","0.7279",0.7279,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:27",31
"PDS2014","OM","PDS2014-0110",591,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",592,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","HEART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",593,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","LIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",594,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",595,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","OVARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",596,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",597,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",598,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",599,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0110",600,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","perfusion animal","THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDS2014","OM","PDS2014-0111",601,"WEIGHT","Weight","2.0274","g","2.0274",2.0274,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:19:33",58
"PDS2014","OM","PDS2014-0111",602,"WEIGHT","Weight","1.0763","g","1.0763",1.0763,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:21:11",58
"PDS2014","OM","PDS2014-0111",603,"WEIGHT","Weight","7.258","g","7.258",7.258,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:15:52",58
"PDS2014","OM","PDS2014-0111",604,"WEIGHT","Weight","2.2102","g","2.2102",2.2102,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:21",58
"PDS2014","OM","PDS2014-0111",605,"WEIGHT","Weight","0.1449","g","0.1449",0.1449,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:37",58
"PDS2014","OM","PDS2014-0111",606,"WEIGHT","Weight","0.0211","g","0.0211",0.0211,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0111",607,"WEIGHT","Weight","0.0254","g","0.0254",0.0254,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0111",608,"WEIGHT","Weight","0.0876","g","0.0876",0.0876,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:06",58
"PDS2014","OM","PDS2014-0111",609,"WEIGHT","Weight","0.585","g","0.585",0.585,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:14:34",58
"PDS2014","OM","PDS2014-0111",610,"WEIGHT","Weight","0.516","g","0.516",0.516,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:21:00",58
"PDS2014","OM","PDS2014-0112",611,"WEIGHT","Weight","2.0128","g","2.0128",2.0128,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:36:49",58
"PDS2014","OM","PDS2014-0112",612,"WEIGHT","Weight","1.1811","g","1.1811",1.1811,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:37:47",58
"PDS2014","OM","PDS2014-0112",613,"WEIGHT","Weight","8.241","g","8.241",8.241,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:32:57",58
"PDS2014","OM","PDS2014-0112",614,"WEIGHT","Weight","1.9753","g","1.9753",1.9753,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:34:37",58
"PDS2014","OM","PDS2014-0112",615,"WEIGHT","Weight","0.1199","g","0.1199",0.1199,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:35:00",58
"PDS2014","OM","PDS2014-0112",616,"WEIGHT","Weight","0.0195","g","0.0195",0.0195,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0112",617,"WEIGHT","Weight","0.0291","g","0.0291",0.0291,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0112",618,"WEIGHT","Weight","0.0662","g","0.0662",0.0662,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:33:39",58
"PDS2014","OM","PDS2014-0112",619,"WEIGHT","Weight","0.5129","g","0.5129",0.5129,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:31:38",58
"PDS2014","OM","PDS2014-0112",620,"WEIGHT","Weight","0.3632","g","0.3632",0.3632,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:37:38",58
"PDS2014","OM","PDS2014-0113",621,"WEIGHT","Weight","1.9686","g","1.9686",1.9686,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:55:05",58
"PDS2014","OM","PDS2014-0113",622,"WEIGHT","Weight","1.1464","g","1.1464",1.1464,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:01:27",58
"PDS2014","OM","PDS2014-0113",623,"WEIGHT","Weight","6.6845","g","6.6845",6.6845,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:57:29",58
"PDS2014","OM","PDS2014-0113",624,"WEIGHT","Weight","1.6358","g","1.6358",1.6358,"g",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:23",58
"PDS2014","OM","PDS2014-0113",625,"WEIGHT","Weight","0.0903","g","0.0903",0.0903,"g",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:55",58
"PDS2014","OM","PDS2014-0113",626,"WEIGHT","Weight","0.0156","g","0.0156",0.0156,"g",NA,NA,"GLAND, PITUITARY",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0113",627,"WEIGHT","Weight","0.019","g","0.019",0.019,"g",NA,NA,"GLAND, THYROID",NA,"FIXED",NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0113",628,"WEIGHT","Weight","0.0776","g","0.0776",0.0776,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:02",58
"PDS2014","OM","PDS2014-0113",629,"WEIGHT","Weight","0.4435","g","0.4435",0.4435,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:56:29",58
"PDS2014","OM","PDS2014-0113",630,"WEIGHT","Weight","0.2673","g","0.2673",0.2673,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:01:02",58
"PDS2014","OM","PDS2014-0114",631,"WEIGHT","Weight","2.0468","g","2.0468",2.0468,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:43:23",58
"PDS2014","OM","PDS2014-0114",632,"WEIGHT","Weight","1.0373","g","1.0373",1.0373,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:51:35",58
"PDS2014","OM","PDS2014-0114",633,"WEIGHT","Weight","6.4099","g","6.4099",6.4099,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:46:26",58
